MNIS_id,url,debates
4373,http://hansard.parliament.uk/search/MemberContributions?memberId=4373&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,NA
4475,http://hansard.parliament.uk/search/MemberContributions?memberId=4475&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,22
1400,http://hansard.parliament.uk/search/MemberContributions?memberId=1400&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,53
4643,http://hansard.parliament.uk/search/MemberContributions?memberId=4643&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,52
4133,http://hansard.parliament.uk/search/MemberContributions?memberId=4133&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,43
4067,http://hansard.parliament.uk/search/MemberContributions?memberId=4067&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,68
4792,http://hansard.parliament.uk/search/MemberContributions?memberId=4792&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,42
4838,http://hansard.parliament.uk/search/MemberContributions?memberId=4838&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,49
4417,http://hansard.parliament.uk/search/MemberContributions?memberId=4417&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,80
4470,http://hansard.parliament.uk/search/MemberContributions?memberId=4470&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,106
1583,http://hansard.parliament.uk/search/MemberContributions?memberId=1583&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,19
523,http://hansard.parliament.uk/search/MemberContributions?memberId=523&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,6
4801,http://hansard.parliament.uk/search/MemberContributions?memberId=4801&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,32
3958,http://hansard.parliament.uk/search/MemberContributions?memberId=3958&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,48
1446,http://hansard.parliament.uk/search/MemberContributions?memberId=1446&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,157
4821,http://hansard.parliament.uk/search/MemberContributions?memberId=4821&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,89
199,http://hansard.parliament.uk/search/MemberContributions?memberId=199&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,39
4106,http://hansard.parliament.uk/search/MemberContributions?memberId=4106&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,69
4613,http://hansard.parliament.uk/search/MemberContributions?memberId=4613&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,27
4493,http://hansard.parliament.uk/search/MemberContributions?memberId=4493&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,62
3922,http://hansard.parliament.uk/search/MemberContributions?memberId=3922&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,13
1489,http://hansard.parliament.uk/search/MemberContributions?memberId=1489&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,17
4745,http://hansard.parliament.uk/search/MemberContributions?memberId=4745&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,75
4831,http://hansard.parliament.uk/search/MemberContributions?memberId=4831&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,57
1171,http://hansard.parliament.uk/search/MemberContributions?memberId=1171&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,39
4389,http://hansard.parliament.uk/search/MemberContributions?memberId=4389&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,83
4086,http://hansard.parliament.uk/search/MemberContributions?memberId=4086&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,51
4770,http://hansard.parliament.uk/search/MemberContributions?memberId=4770&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,5
4412,http://hansard.parliament.uk/search/MemberContributions?memberId=4412&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,37
529,http://hansard.parliament.uk/search/MemberContributions?memberId=529&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,5
1409,http://hansard.parliament.uk/search/MemberContributions?memberId=1409&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,31
4651,http://hansard.parliament.uk/search/MemberContributions?memberId=4651&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,25
1442,http://hansard.parliament.uk/search/MemberContributions?memberId=1442&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,121
4791,http://hansard.parliament.uk/search/MemberContributions?memberId=4791&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,74
4519,http://hansard.parliament.uk/search/MemberContributions?memberId=4519&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,53
288,http://hansard.parliament.uk/search/MemberContributions?memberId=288&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,33
4865,http://hansard.parliament.uk/search/MemberContributions?memberId=4865&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,38
4492,http://hansard.parliament.uk/search/MemberContributions?memberId=4492&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,48
4481,http://hansard.parliament.uk/search/MemberContributions?memberId=4481&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,29
4765,http://hansard.parliament.uk/search/MemberContributions?memberId=4765&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,94
4267,http://hansard.parliament.uk/search/MemberContributions?memberId=4267&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,68
4402,http://hansard.parliament.uk/search/MemberContributions?memberId=4402&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,10
4610,http://hansard.parliament.uk/search/MemberContributions?memberId=4610&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,49
4419,http://hansard.parliament.uk/search/MemberContributions?memberId=4419&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,75
3987,http://hansard.parliament.uk/search/MemberContributions?memberId=3987&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,13
242,http://hansard.parliament.uk/search/MemberContributions?memberId=242&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,53
4380,http://hansard.parliament.uk/search/MemberContributions?memberId=4380&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,48
4822,http://hansard.parliament.uk/search/MemberContributions?memberId=4822&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,16
1578,http://hansard.parliament.uk/search/MemberContributions?memberId=1578&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,34
4655,http://hansard.parliament.uk/search/MemberContributions?memberId=4655&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,32
4819,http://hansard.parliament.uk/search/MemberContributions?memberId=4819&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,28
4756,http://hansard.parliament.uk/search/MemberContributions?memberId=4756&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,40
